,DAX,VOL_DAX,REALIZED_VOL_DAX,TASSO_3M_DE,YIELD_10Y_DE,CPI_DE,CORE_CPI_DE,INDPROD_DE,UNEMP_DE,TERM_SPREAD_DE
2016-04-27,10299.830078125,99071900,0.19747590834669523,-0.2491905,0.1342857143,100.4917,100.7853,100.9987,4.0,0.3834762143
2016-04-28,10321.150390625,93064300,0.1907881387766186,-0.2491905,0.1342857143,100.4917,100.7853,100.9987,4.0,0.3834762143
2016-04-29,10038.9697265625,112470200,0.21314700491114189,-0.2491905,0.1342857143,100.4917,100.7853,100.9987,4.0,0.3834762143
2016-05-02,10123.26953125,62290300,0.2048018381859421,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-03,9926.76953125,125616200,0.2173041194587153,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-04,9828.25,102911700,0.19827328401092278,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-05,9851.8603515625,71084400,0.1974809809060842,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-06,9869.9501953125,87146300,0.1934296997231314,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-09,9980.490234375,80186000,0.1943184928233727,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-10,10045.4404296875,83009900,0.19437691329347173,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-11,9975.3203125,97288300,0.19525638984408103,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-12,9862.1201171875,103137100,0.17513014820213316,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-13,9952.900390625,85100100,0.17665716738310544,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-17,9890.1904296875,98583200,0.17735136906947738,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-18,9943.23046875,76853600,0.17663205963198225,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-19,9795.8896484375,93387300,0.16099141913601545,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-20,9916.01953125,78255500,0.16594052830144398,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-23,9842.2900390625,76899500,0.1662773532413956,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-24,10057.3095703125,85241400,0.18618218687849056,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-25,10205.2099609375,97691100,0.1927382131170429,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-26,10272.7099609375,74689600,0.19386132917567447,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-27,10286.3095703125,62475500,0.19342974050606038,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-30,10333.23046875,35396900,0.1939561663051262,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-05-31,10262.740234375,91591200,0.1687270797498615,-0.2571818,0.1328571429,100.4917,101.3116,99.35567,4.0,0.3900389429
2016-06-01,10204.4404296875,79532000,0.1681063672508993,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-02,10208.0,63118000,0.1518672573861694,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-03,10103.259765625,83303400,0.15218634507264384,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-06,10121.080078125,55122000,0.15214724426969561,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-07,10287.6796875,78493400,0.16094245006880828,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-08,10217.0302734375,75767900,0.1601318605579093,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-09,10088.8701171875,108383500,0.1656272343824842,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-10,9834.6201171875,109159600,0.18638529497898523,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-13,9657.4404296875,102325200,0.19255450338302524,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-14,9519.2001953125,102835400,0.1941891948633957,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-15,9606.7099609375,95301400,0.19730604549617653,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-16,9550.4697265625,101528000,0.19634985164538013,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-17,9631.3603515625,145900500,0.19351343490213632,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-20,9962.01953125,94347700,0.2247673500184052,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-21,10015.5400390625,83050100,0.22357819943831572,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-22,10071.0595703125,80461200,0.21114328986975406,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-23,10257.0302734375,110233000,0.21478003704939808,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-24,9557.16015625,325189500,0.3185897325276389,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-27,9268.66015625,209916500,0.3313510825403053,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-28,9447.2802734375,136518900,0.34034810958397377,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-29,9612.26953125,115823900,0.34815187534789355,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-06-30,9680.08984375,136896600,0.3496530914668069,-0.2679091,-0.0168181818,100.4917,101.3349,101.192,4.0,0.2510909182
2016-07-01,9776.1201171875,101971100,0.3521208612431671,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-04,9709.08984375,79934200,0.3512888742859253,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-05,9532.6103515625,97702100,0.3556083039464185,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-06,9373.259765625,134692400,0.3517469534373369,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-07,9418.7802734375,91497000,0.3529627758258412,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-08,9629.66015625,97029700,0.36245895948502077,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-11,9833.41015625,80795500,0.36058131902133345,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-12,9964.0703125,101659000,0.3568934287389131,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-13,9930.7099609375,96306000,0.35267647934764534,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-14,10068.2998046875,100410000,0.3541981235104339,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-15,10066.900390625,89992500,0.35305525729837683,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-18,10063.1298828125,70742900,0.35257940245135194,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-19,9981.240234375,69292500,0.334226790113486,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-20,10142.009765625,79709200,0.33831985850330487,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-21,10156.2099609375,97531500,0.33789509012970653,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-22,10147.4599609375,62724900,0.33160945323859736,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-25,10198.240234375,58553200,0.2212464537039034,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-26,10247.759765625,79527300,0.18496585571824478,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-27,10319.5498046875,85864200,0.1776585343363084,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-28,10274.9296875,95731500,0.17325373908068215,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-07-29,10337.5,94143200,0.1730175757211684,-0.2945238,-0.1542857143,100.4917,101.9383,99.93557,3.9,0.14023808570000001
2016-08-01,10330.51953125,84752800,0.17171277170398613,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-02,10144.33984375,124503800,0.18348387400604443,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-03,10170.2099609375,89966300,0.16793596408525716,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-04,10227.8603515625,79200100,0.15170357384647515,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-05,10367.2099609375,83144400,0.15517743353693775,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-08,10432.3603515625,66865100,0.1413601713129712,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-09,10692.900390625,81923600,0.1477192211441171,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-10,10650.8896484375,101105900,0.14616928955509392,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-11,10742.83984375,73242600,0.14527610768882485,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-12,10713.4296875,60464400,0.14212811794182487,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-15,10739.2099609375,42913900,0.14169267573975816,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-16,10676.650390625,63827500,0.1446150164444918,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-17,10537.669921875,68616100,0.15017242466778138,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-18,10603.0302734375,55434500,0.14270564433749705,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-19,10544.3603515625,75389100,0.14516920344315526,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-22,10494.349609375,60733200,0.1466897134416688,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-23,10592.8798828125,57648100,0.14872802565851156,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-24,10622.9697265625,62918100,0.1483785242644522,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-25,10529.58984375,54747900,0.15139499126706232,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-26,10587.76953125,49679600,0.150872029570586,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-29,10544.4404296875,35059800,0.15106841162081217,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-30,10657.6396484375,62085400,0.15461581440078734,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-08-31,10592.6904296875,89943800,0.14048491237780658,-0.2982174,-0.1317391304,100.4917,101.9856,101.482,3.9,0.16647826960000003
2016-09-01,10534.3095703125,104480700,0.14291310961259807,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-02,10683.8203125,83686900,0.14881333445339165,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-05,10672.2197265625,58164200,0.14310017939252578,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-06,10687.1396484375,67228300,0.1420043496275576,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-07,10752.98046875,79763500,0.11460948122585374,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-08,10675.2900390625,93703200,0.11668880679650089,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-09,10573.4404296875,101924800,0.11699406988002943,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-12,10431.76953125,172217200,0.12486270983341415,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-13,10386.599609375,89963700,0.12456531930372025,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-14,10378.400390625,94000200,0.12361006733592687,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-15,10431.2001953125,83377500,0.11779560327104209,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-16,10276.169921875,214977900,0.1251608632243601,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-19,10373.8701171875,72793700,0.12975426498427373,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-20,10393.8603515625,74047200,0.1292203470367948,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-21,10436.490234375,79030100,0.12540153783671834,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-22,10674.1796875,98953600,0.14920363264010553,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-23,10626.9697265625,70001800,0.14660599392310894,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-26,10393.7099609375,105447100,0.16449292052305794,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-27,10361.48046875,111484400,0.16428082413480238,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-28,10438.33984375,87738700,0.16173232277546404,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-29,10405.5400390625,103879900,0.16086800384939273,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-09-30,10511.01953125,188168400,0.1641916325812103,-0.3016364,-0.0840909091,100.4917,101.8853,101.192,3.8,0.21754549090000003
2016-10-04,10619.6103515625,131527100,0.16047245518153522,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-05,10585.7802734375,96736400,0.16077675329610072,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-06,10568.7998046875,108655300,0.1607045645611061,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-07,10490.8603515625,125272100,0.16049571249827804,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-10,10624.080078125,101673900,0.16571069521559414,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-11,10577.16015625,97984000,0.1629907588165972,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-12,10523.0703125,90401500,0.15677467048385604,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-13,10414.0703125,98756300,0.16044387690963088,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-14,10580.3798828125,101264600,0.1694272653243352,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-17,10503.5703125,63729900,0.17103987150132982,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-18,10631.5498046875,88963500,0.16625612722042968,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-19,10645.6796875,75976500,0.1637955222217474,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-20,10701.3896484375,106411600,0.16435872895853496,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-21,10710.73046875,86862500,0.16408039374972896,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-24,10761.169921875,79892800,0.145107600434101,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-25,10757.3095703125,92480500,0.14407561349209355,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-26,10709.6796875,78207200,0.1203172592860049,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-27,10717.080078125,84114600,0.11922042414348759,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-28,10696.1904296875,72757200,0.1179040005328947,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-10-31,10665.009765625,70462700,0.11780145645062955,-0.309,0.002,100.4917,101.9555,101.8686,3.7,0.311
2016-11-01,10526.16015625,77982300,0.12286768803743475,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-02,10370.9296875,92787200,0.1271841370908749,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-03,10325.8798828125,85258600,0.12748669868626433,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-04,10259.1298828125,90278800,0.1288085806867648,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-07,10456.9501953125,84888900,0.14523925985826247,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-08,10482.3203125,75733000,0.13799946815162306,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-09,10646.009765625,173824300,0.14810320913616204,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-10,10630.1201171875,191298200,0.14694653997781576,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-11,10667.9501953125,129405900,0.141779526335586,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-14,10693.6904296875,134894100,0.1313625522583073,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-15,10735.1396484375,107326300,0.12866802443800912,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-16,10663.8701171875,98808300,0.12464055942276156,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-17,10685.5400390625,98108200,0.12474640896527205,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-18,10664.5595703125,106647500,0.12357875220687038,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-21,10685.1298828125,73724200,0.1237413408499164,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-22,10713.849609375,85867200,0.12295011316379902,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-23,10662.4404296875,95534900,0.12398831307799325,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-24,10689.259765625,55623300,0.12347307818952949,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-25,10699.26953125,61043900,0.12349486627915413,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-28,10582.669921875,75862500,0.1289965661104688,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-29,10620.490234375,80835800,0.12940879447317832,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-11-30,10640.2998046875,110326100,0.12076721635343053,-0.3126818,0.1890909091,100.4917,101.0803,101.6753,3.7,0.5017727091
2016-12-01,10534.0498046875,93397600,0.11411549017252778,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-02,10513.349609375,86402800,0.11306556175690013,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-05,10684.830078125,107266900,0.12162413036489039,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-06,10775.3203125,142691700,0.10713007703907446,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-07,10986.6904296875,148433100,0.12427914195025429,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-08,11179.419921875,174835000,0.12703429401550542,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-09,11203.6298828125,103830000,0.12626577599682134,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-12,11190.2099609375,89811700,0.12685373279332618,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-13,11284.650390625,98486400,0.12862163956112477,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-14,11244.83984375,90297900,0.13024004780573928,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-15,11366.400390625,141375800,0.12926920551719345,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-16,11404.009765625,178636700,0.12921517512717964,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-19,11426.7001953125,80884600,0.1279695016817638,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-20,11464.740234375,75800700,0.12786915594768639,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-21,11468.6396484375,62382000,0.1282894971897789,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-22,11456.099609375,49975200,0.12597165524658321,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-23,11449.9296875,53446200,0.12670062816342983,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-27,11472.240234375,28662200,0.12651018759815574,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-28,11474.990234375,45728200,0.11615687108681702,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-29,11451.0498046875,43753300,0.11798992879997632,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2016-12-30,11481.0595703125,41810900,0.1178774830947157,-0.3157619,0.2519047619,100.4917,101.6119,99.35567,3.7,0.5676666618999999
2017-01-02,11598.330078125,47456100,0.10885043284781808,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-03,11584.240234375,88413500,0.10830857248791212,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-04,11584.3095703125,82173600,0.10064999554362096,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-05,11584.9404296875,74924900,0.10002993691106667,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-06,11599.009765625,67084900,0.08114340891896944,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-09,11563.990234375,78728200,0.0625652843915599,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-10,11583.2998046875,86076700,0.06253429547445798,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-11,11646.169921875,98191900,0.06301513155933468,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-12,11521.0400390625,98548200,0.07232616154663143,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-13,11629.1796875,80130600,0.07589224295583821,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-16,11554.7099609375,61105200,0.07297642769143642,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-17,11540.0,84637400,0.07271160181977902,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-18,11599.3896484375,79838900,0.07429080137205978,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-19,11596.8896484375,89132300,0.07373794887563613,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-20,11630.1298828125,111382900,0.07416273395848566,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-23,11545.75,77901600,0.078933888761445,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-24,11594.9404296875,79231000,0.07997170565198157,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-25,11806.0498046875,119515300,0.10057490587993209,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-26,11848.6298828125,90690800,0.10076758345599746,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-27,11814.26953125,71214800,0.10117572327752852,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-30,11681.8896484375,75301200,0.1101928182343343,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-01-31,11535.3095703125,97413600,0.11396397935593447,-0.3255455,0.2509090909,102.0087,100.6491,101.0954,3.7,0.5764545909000001
2017-02-01,11659.5,94496600,0.12006017916261395,-0.3286,0.258,102.0087,101.1213,101.8686,3.6,0.5866
2017-02-02,11627.9501953125,97613900,0.12052065125919063,-0.3286,0.258,102.0087,101.1213,101.8686,3.6,0.5866
2017-02-03,11651.490234375,80185400,0.12068243666971128,-0.3286,0.258,102.0087,101.1213,101.8686,3.6,0.5866
2017-02-06,11509.83984375,92395100,0.12806967922957385,-0.3286,0.258,102.0087,101.1213,101.8686,3.6,0.5866
2017-02-07,11549.4404296875,70078100,0.12831943286978725,-0.3286,0.258,102.0087,101.1213,101.8686,3.6,0.5866
2017-02-08,11543.3798828125,95316900,0.12817850459230395,-0.3286,0.258,102.0087,101.1213,101.8686,3.6,0.5866
2017-02-09,11642.8603515625,106780800,0.13038001858603318,-0.3286,0.258,102.0087,101.1213,101.8686,3.6,0.5866
2017-02-10,11666.9697265625,76846100,0.12447452256126634,-0.3286,0.258,102.0087,101.1213,101.8686,3.6,0.5866
