data,giorno,allocazione_K,posizione_prec,turnover,operazione,posizione,rendimento_giorno,rendimento_buyhold,equity_agente,equity_buyhold,drawdown_agente
2021-05-07,188,0.0,0.0,0.0,MANTIENE,CASH,0.0,4.942534497542894e-05,104515.27833938599,118671.64373397827,-0.040065128676325674
2021-05-10,189,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.01822429338559839,104515.27833938599,116508.93688201904,-0.040065128676325674
2021-05-11,190,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0020152498424819143,104515.27833938599,116743.73149871826,-0.040065128676325674
2021-05-12,191,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0032646208471329707,104515.27833938599,117124.85551834106,-0.040065128676325674
2021-05-13,192,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.014273987813920197,104515.27833938599,118796.69427871704,-0.040065128676325674
2021-05-14,193,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0012984942183390524,104515.27833938599,118642.43745803833,-0.040065128676325674
2021-05-17,194,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0006521008045355936,104515.27833938599,118565.07062911987,-0.040065128676325674
2021-05-18,195,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.017744090841315563,104515.27833938599,116461.24124526978,-0.040065128676325674
2021-05-19,196,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.01698473725870886,104515.27833938599,118439.3048286438,-0.040065128676325674
2021-05-20,197,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.004375360893547509,104515.27833938599,118957.51953125,-0.040065128676325674
2021-05-21,198,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0,104515.27833938599,118957.51953125,-0.040065128676325674
2021-05-24,199,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.001786573242688494,104515.27833938599,119170.04585266113,-0.040065128676325674
2021-05-25,200,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0009292058945804538,104515.27833938599,119059.31234359741,-0.040065128676325674
2021-05-26,201,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0028470819137557113,104515.27833938599,118720.34072875977,-0.040065128676325674
2021-05-27,202,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.007350649423676137,104515.27833938599,119593.01233291626,-0.040065128676325674
2021-05-28,203,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.006369198187952785,104515.27833938599,118831.30073547363,-0.040065128676325674
2021-05-31,204,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.009482467006383777,104515.27833938599,119958.11462402344,-0.040065128676325674
2021-06-01,205,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0022707361438387696,104515.27833938599,120230.50785064697,-0.040065128676325674
2021-06-02,206,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.00192015083584951,104515.27833938599,120461.36856079102,-0.040065128676325674
2021-06-03,207,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0038529318858169237,104515.27833938599,120925.49800872803,-0.040065128676325674
2021-06-04,208,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0010036508403123978,104515.27833938599,120804.13103103638,-0.040065128676325674
2021-06-07,209,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.002331507921275233,104515.27833938599,120522.47524261475,-0.040065128676325674
2021-06-08,210,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0038016220913659193,104515.27833938599,120064.29433822632,-0.040065128676325674
2021-06-09,211,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0006366338708878594,104515.27833938599,119987.85734176636,-0.040065128676325674
2021-06-10,212,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.007838108529383714,104515.27833938599,120928.33518981934,-0.040065128676325674
2021-06-11,213,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.001250862068625569,104515.27833938599,120777.07052230835,-0.040065128676325674
2021-06-14,214,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.003565212112897287,104515.27833938599,121207.66639709473,-0.040065128676325674
2021-06-15,215,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.001204606459161206,104515.27833938599,121061.65885925293,-0.040065128676325674
2021-06-16,216,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0010883877602707592,104515.27833938599,121193.42088699341,-0.040065128676325674
2021-06-17,217,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.017779476613300593,104515.27833938599,119038.66529464722,-0.040065128676325674
2021-06-18,218,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.01004657966948086,104515.27833938599,120234.59672927856,-0.040065128676325674
2021-06-21,219,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0021206604118635397,104515.27833938599,120489.57347869873,-0.040065128676325674
2021-06-22,220,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.011507808438927625,104515.27833938599,119103.00254821777,-0.040065128676325674
2021-06-23,221,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.008594562912292547,104515.27833938599,120126.64079666138,-0.040065128676325674
2021-06-24,222,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0012020498656686307,104515.27833938599,120271.03900909424,-0.040065128676325674
2021-06-25,223,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0034463051386520727,104515.27833938599,119856.54830932617,-0.040065128676325674
2021-06-28,224,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.00876998250300165,104515.27833938599,120907.68814086914,-0.040065128676325674
2021-06-29,225,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.010168526962657576,104515.27833938599,119678.23505401611,-0.040065128676325674
2021-06-30,226,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0046854683047825585,104515.27833938599,120238.98363113403,-0.040065128676325674
2021-07-01,227,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0029659807480921785,104515.27833938599,120595.61014175415,-0.040065128676325674
2021-07-02,228,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0007590725179669189,104515.27833938599,120687.1509552002,-0.040065128676325674
2021-07-05,229,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.00961500091070977,104515.27833938599,119526.74388885498,-0.040065128676325674
2021-07-06,230,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.011690069345333454,104515.27833938599,120924.0198135376,-0.040065128676325674
2021-07-07,231,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0173373165709797,104515.27833938599,118827.52180099487,-0.040065128676325674
2021-07-08,232,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.017333309925035012,104515.27833938599,120887.19606399536,-0.040065128676325674
2021-07-09,233,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.006538764922092044,104515.27833938599,121677.64902114868,-0.040065128676325674
2021-07-12,234,0.0,0.0,0.0,MANTIENE,CASH,0.0,-5.515789510812663e-05,104515.27833938599,121670.93753814697,-0.040065128676325674
2021-07-13,235,0.0,0.0,0.0,MANTIENE,CASH,0.0,-4.17381162470809e-05,104515.27833938599,121665.85922241211,-0.040065128676325674
2021-07-14,236,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.010090561775382367,104515.27833938599,120438.18235397339,-0.040065128676325674
2021-07-15,237,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.005716767558271996,104515.27833938599,119749.66526031494,-0.040065128676325674
2021-07-16,238,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.026196949229144284,104515.27833938599,116612.58935928345,-0.040065128676325674
2021-07-19,239,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.005489168919829979,104515.27833938599,117252.69556045532,-0.040065128676325674
2021-07-20,240,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.013553250861718436,104515.27833938599,118841.85075759888,-0.040065128676325674
2021-07-21,241,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0059679951514552965,104515.27833938599,119551.0983467102,-0.040065128676325674
2021-07-22,242,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.009974500115818019,104515.27833938599,120743.56079101562,-0.040065128676325674
2021-07-23,243,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.003210776028206519,104515.27833938599,120355.88026046753,-0.040065128676325674
2021-07-26,244,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.00639281201618469,104515.27833938599,119586.46774291992,-0.040065128676325674
2021-07-27,245,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0033010554605228393,104515.27833938599,119981.22930526733,-0.040065128676325674
2021-07-28,246,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.004502742490999578,104515.27833938599,120521.47388458252,-0.040065128676325674
2021-07-29,247,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.00614298174276473,104515.27833938599,119781.11267089844,-0.040065128676325674
2021-07-30,248,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0015658887448686265,104515.27833938599,119968.67656707764,-0.040065128676325674
2021-08-02,249,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0008768145161690555,104515.27833938599,119863.48628997803,-0.040065128676325674
2021-08-03,250,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.008810648920852149,104515.27833938599,120919.5613861084,-0.040065128676325674
2021-08-04,251,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.003348164552793964,104515.27833938599,121324.41997528076,-0.040065128676325674
2021-08-05,252,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0010657896934687106,104515.27833938599,121453.7262916565,-0.040065128676325674
2021-08-06,253,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0010177383280803864,104515.27833938599,121330.11817932129,-0.040065128676325674
2021-08-09,254,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0016068135023425967,104515.27833938599,121525.07305145264,-0.040065128676325674
2021-08-10,255,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0035115832808692016,104515.27833938599,121951.81846618652,-0.040065128676325674
2021-08-11,256,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.007040232413104031,104515.27833938599,122810.38761138916,-0.040065128676325674
2021-08-12,257,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0025055129633020368,104515.27833938599,123118.09062957764,-0.040065128676325674
2021-08-13,258,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0032364778337190536,104515.27833938599,122719.6216583252,-0.040065128676325674
2021-08-16,259,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.00023740906280922403,104515.27833938599,122690.48690795898,-0.040065128676325674
2021-08-17,260,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.002764762305256907,104515.27833938599,123029.69694137573,-0.040065128676325674
2021-08-18,261,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.012536724312892877,104515.27833938599,121487.30754852295,-0.040065128676325674
2021-08-19,262,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0026786133068736895,104515.27833938599,121812.72506713867,-0.040065128676325674
2021-08-20,263,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0028308759342956513,104515.27833938599,122157.56177902222,-0.040065128676325674
2021-08-23,264,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0033470217917486167,104515.27833938599,122566.42580032349,-0.040065128676325674
2021-08-24,265,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.002841090073672281,104515.27833938599,122218.2035446167,-0.040065128676325674
2021-08-25,266,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.004226812711084604,104515.27833938599,121701.61008834839,-0.040065128676325674
2021-08-26,267,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.003680648317559987,104515.27833938599,122149.5509147644,-0.040065128676325674
2021-08-27,268,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0022432704083590327,104515.27833938599,122423.56538772583,-0.040065128676325674
2021-08-30,269,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0032868750032255534,104515.27833938599,122021.17443084717,-0.040065128676325674
2021-08-31,270,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0006821105136266548,104515.27833938599,121937.94250488281,-0.040065128676325674
2021-09-01,271,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0010301209436482939,104515.27833938599,122063.55333328247,-0.040065128676325674
2021-09-02,272,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0037492310365232484,104515.27833938599,121605.90887069702,-0.040065128676325674
2021-09-03,273,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.009563237798331015,104515.27833938599,122768.85509490967,-0.040065128676325674
2021-09-06,274,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.005588042178168329,104515.27833938599,122082.81755447388,-0.040065128676325674
2021-09-07,275,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.014694686061945461,104515.27833938599,120288.84887695312,-0.040065128676325674
2021-09-08,276,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0008244339263627776,104515.27833938599,120388.01908493042,-0.040065128676325674
2021-09-09,277,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0008539561668181594,104515.27833938599,120285.21299362183,-0.040065128676325674
2021-09-10,278,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.005868830867009844,104515.27833938599,120991.14656448364,-0.040065128676325674
2021-09-13,279,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0013737659088308707,104515.27833938599,121157.3600769043,-0.040065128676325674
2021-09-14,280,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.006804700309423484,104515.27833938599,120332.92055130005,-0.040065128676325674
2021-09-15,281,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0022893215419421686,104515.27833938599,120608.40129852295,-0.040065128676325674
2021-09-16,282,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.010323437938293378,104515.27833938599,119363.30795288086,-0.040065128676325674
2021-09-17,283,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.023118630729098033,104515.27833938599,116603.7917137146,-0.040065128676325674
2021-09-20,284,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.01430546744930572,104515.27833938599,118271.86346054077,-0.040065128676325674
2021-09-21,285,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.010307857902185358,104515.27833938599,119490.9930229187,-0.040065128676325674
2021-09-22,286,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.008849687303932097,104515.27833938599,120548.45094680786,-0.040065128676325674
2021-09-23,287,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.007173415996717725,104515.27833938599,119683.7067604065,-0.040065128676325674
2021-09-24,288,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0027125050436775933,104515.27833938599,120008.34941864014,-0.040065128676325674
2021-09-27,289,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.020888782490963043,104515.27833938599,117501.52111053467,-0.040065128676325674
2021-09-28,290,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.007653746034947506,104515.27833938599,118400.84791183472,-0.040065128676325674
2021-09-29,291,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.006806157317077233,104515.27833938599,117594.99311447144,-0.040065128676325674
2021-09-30,292,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.006831307517003005,104515.27833938599,116791.66555404663,-0.040065128676325674
2021-10-01,293,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.007910223283296935,104515.27833938599,115867.81740188599,-0.040065128676325674
2021-10-04,294,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.01050382537644956,104515.27833938599,117084.87272262573,-0.040065128676325674
2021-10-05,295,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.014555288337941619,104515.27833938599,115380.66864013672,-0.040065128676325674
2021-10-06,296,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.018534984386545883,104515.27833938599,117519.24753189087,-0.040065128676325674
2021-10-07,297,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0029329811673070028,104515.27833938599,117174.56579208374,-0.040065128676325674
2021-10-08,298,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.00045974719499786154,104515.27833938599,117120.69511413574,-0.040065128676325674
2021-10-11,299,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0034389518113149276,104515.27833938599,116717.92268753052,-0.040065128676325674
2021-10-12,300,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.006767739668097628,104515.27833938599,117507.83920288086,-0.040065128676325674
2021-10-13,301,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.013990077579273397,104515.27833938599,119151.78298950195,-0.040065128676325674
2021-10-14,302,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.008060688476120959,104515.27833938599,120112.22839355469,-0.040065128676325674
2021-10-15,303,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.007242442840945551,104515.27833938599,119242.32244491577,-0.040065128676325674
2021-10-18,304,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0026727593783761883,104515.27833938599,119561.02848052979,-0.040065128676325674
2021-10-19,305,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0004569517182602123,104515.27833938599,119615.66209793091,-0.040065128676325674
2021-10-20,306,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0032442407078510094,104515.27833938599,119227.60009765625,-0.040065128676325674
2021-10-21,307,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.00455140090482109,104515.27833938599,119770.25270462036,-0.040065128676325674
2021-10-22,308,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.003618970211874073,104515.27833938599,120203.697681427,-0.040065128676325674
2021-10-25,309,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.01011770117213251,104515.27833938599,121419.88277435303,-0.040065128676325674
2021-10-26,310,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0032524865400976877,104515.27833938599,121024.9662399292,-0.040065128676325674
2021-10-27,311,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0006035079701073309,104515.27833938599,120951.92670822144,-0.040065128676325674
2021-10-28,312,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0004817575239870475,104515.27833938599,120893.65720748901,-0.040065128676325674
2021-10-29,313,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.007490759316241213,104515.27833938599,121799.24249649048,-0.040065128676325674
2021-11-01,314,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.009373549329903641,104515.27833938599,122940.93370437622,-0.040065128676325674
2021-11-02,315,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.00034655178549325427,104515.27833938599,122983.53910446167,-0.040065128676325674
2021-11-03,316,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.004365291805726423,104515.27833938599,123520.39813995361,-0.040065128676325674
2021-11-04,317,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0015415510398835153,104515.27833938599,123710.81113815308,-0.040065128676325674
2021-11-05,318,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0004883588377483372,104515.27833938599,123650.39587020874,-0.040065128676325674
2021-11-08,319,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.00037705300347157245,104515.27833938599,123603.77311706543,-0.040065128676325674
2021-11-09,320,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0017057209839366205,104515.27833938599,123814.60666656494,-0.040065128676325674
2021-11-10,321,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0009509622366801196,104515.27833938599,123932.34968185425,-0.040065128676325674
2021-11-11,322,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0006814990748060801,104515.27833938599,124016.80946350098,-0.040065128676325674
2021-11-12,323,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0033906601030981864,104515.27833938599,124437.3083114624,-0.040065128676325674
2021-11-15,324,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.006144143664287727,104515.27833938599,125201.8690109253,-0.040065128676325674
2021-11-16,325,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.00020128169020261488,104515.27833938599,125227.06985473633,-0.040065128676325674
2021-11-17,326,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.001809076377216945,104515.27833938599,125000.52452087402,-0.040065128676325674
2021-11-18,327,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0038073379971625965,104515.27833938599,124524.60527420044,-0.040065128676325674
2021-11-19,328,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0027400273849568224,104515.27833938599,124183.4044456482,-0.040065128676325674
2021-11-22,329,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.01108794549506742,104515.27833938599,122806.46562576294,-0.040065128676325674
2021-11-23,330,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0036776265165744393,104515.27833938599,122354.82931137085,-0.040065128676325674
2021-11-24,331,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.002493309782755304,104515.27833938599,122659.89780426025,-0.040065128676325674
2021-11-25,332,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.041521623393574236,104515.27833938599,117566.85972213745,-0.040065128676325674
2021-11-26,333,0.25,0.0,0.25,COMPRA,LONG,0.0001402928150575633,0.0015613112784003125,104529.94108200073,117750.41818618774,-0.03993045671095586
2021-11-29,334,0.0,0.25,-0.25,VENDE,CASH,-0.0002499826939443839,-0.011827240587586774,104503.8104057312,116357.75566101074,-0.040170457481761256
2021-11-30,335,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.024671348525263648,104503.8104057312,119228.45840454102,-0.040170457481761256
2021-12-01,336,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.013543922137320363,104503.8104057312,117613.63744735718,-0.040170457481761256
2021-12-02,337,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.006101571363167357,104503.8104057312,116896.00944519043,-0.040170457481761256
2021-12-03,338,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.013896463656547953,104503.8104057312,118520.45059204102,-0.040170457481761256
2021-12-06,339,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.028161729739124564,104503.8104057312,121858.19149017334,-0.040170457481761256
2021-12-07,340,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.008021360555637402,104503.8104057312,120880.72299957275,-0.040170457481761256
2021-12-08,341,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.003049049280044458,104503.8104057312,120512.15171813965,-0.040170457481761256
2021-12-09,342,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0010198538136992896,104503.8104057312,120389.2469406128,-0.040170457481761256
2021-12-10,343,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.00010179243808927652,104503.8104057312,120376.99222564697,-0.040170457481761256
2021-12-13,344,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.010764457829774199,104503.8104057312,119081.19916915894,-0.040170457481761256
2021-12-14,345,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.001474684548547378,104503.8104057312,119256.80637359619,-0.040170457481761256
2021-12-15,346,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.010341677807226057,104503.8104057312,120490.12184143066,-0.040170457481761256
2021-12-16,347,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.006696549592557721,104503.8104057312,119683.2537651062,-0.040170457481761256
2021-12-17,348,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.018801646533547323,104503.8104057312,117433.01153182983,-0.040170457481761256
2021-12-20,349,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.013633546662037643,104503.8104057312,119034.03997421265,-0.040170457481761256
2021-12-21,350,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.00945329729234956,104503.8104057312,120159.30414199829,-0.040170457481761256
2021-12-22,351,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.010442877575735698,104503.8104057312,121414.11304473877,-0.040170457481761256
2021-12-23,352,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0,104503.8104057312,121414.11304473877,-0.040170457481761256
2021-12-24,353,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.005010037355102526,104503.8104057312,122022.40228652954,-0.040170457481761256
2021-12-27,354,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.008111679769628344,104503.8104057312,123012.20893859863,-0.040170457481761256
2021-12-28,355,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0069814823357119415,104503.8104057312,122153.4013748169,-0.040170457481761256
2021-12-29,356,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.002057095902496142,104503.8104057312,122404.68263626099,-0.040170457481761256
2021-12-30,357,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0,104503.8104057312,122404.68263626099,-0.040170457481761256
2021-12-31,358,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0085535236538119,104503.8104057312,123451.67398452759,-0.040170457481761256
2022-01-03,359,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.008231750917860436,104503.8104057312,124467.89741516113,-0.040170457481761256
2022-01-04,360,0.25,0.0,0.25,COMPRA,LONG,0.001593924084132503,0.0073759300243920745,104670.38154602051,125385.96391677856,-0.0386405620572796
2022-01-05,361,0.25,0.25,0.0,MANTIENE,LONG,-0.0033758189273640493,-0.013503151746359632,104317.03329086304,123692.85821914673,-0.04188593744388668
2022-01-06,362,0.75,0.25,0.5,COMPRA,LONG,-0.005372798459377215,-0.0064970404609280274,103756.55889511108,122889.22071456909,-0.047033691203095834
2022-01-07,363,0.75,0.75,0.0,MANTIENE,LONG,-0.008440288423435915,-0.011253606785339931,102880.82361221313,121506.27374649048,-0.05507700170715877
2022-01-10,364,0.75,0.75,0.0,MANTIENE,LONG,0.008254319766857865,0.011005637866764229,103730.03482818604,122843.52779388428,-0.04727730512419164
2022-01-11,365,1.0,0.75,0.25,COMPRA,LONG,0.004047460290207194,0.004297485982830196,104149.87802505493,123371.44613265991,-0.04342119784910258
2022-01-12,366,1.0,1.0,0.0,MANTIENE,LONG,0.0013284153959292055,0.001328515287298604,104288.23232650757,123535.34698486328,-0.04215046384090577
2022-01-13,367,1.0,1.0,0.0,MANTIENE,LONG,-0.009253536474557289,-0.009253590888106955,103323.19736480713,122392.20142364502,-0.0510139594608917
2022-01-14,368,1.0,1.0,0.0,MANTIENE,LONG,0.003178123764764784,0.003178142947668716,103651.57127380371,122781.18133544922,-0.04799796437302426
2022-01-17,369,0.0,1.0,-1.0,VENDE,CASH,-0.001000008740731917,-0.010114341949304606,103547.9187965393,121539.33048248291,-0.04894997472984585
2022-01-18,370,1.0,0.0,1.0,COMPRA,LONG,0.001356054508809379,0.002355951051929095,103688.33541870117,121825.67119598389,-0.04766029905497507
2022-01-19,371,1.0,1.0,0.0,MANTIENE,LONG,0.006490336637998029,0.006490351072726108,104361.3076210022,122616.36257171631,-0.04147929380211148
2022-01-20,372,1.0,1.0,0.0,MANTIENE,LONG,-0.01938428876432252,-0.019384382711476356,102338.3378982544,120239.52007293701,-0.06005953595763373
2022-01-21,373,0.0,1.0,-1.0,VENDE,CASH,-0.0010000277235407973,-0.03798730610319501,102235.99672317505,115671.9446182251,-0.06099950248015395
2022-01-24,374,1.0,0.0,1.0,COMPRA,LONG,0.006510360035712814,0.007510460910790329,102901.58987045288,116540.69423675537,-0.05488627116758623
2022-01-25,375,1.0,1.0,0.0,MANTIENE,LONG,0.022184749301176643,0.022184722766915632,105184.43584442139,119126.11722946167,-0.03391916003233879
2022-01-26,376,1.0,1.0,0.0,MANTIENE,LONG,0.004196742566167089,0.004196828126984187,105625.86784362793,119626.06906890869,-0.029864767448888156
2022-01-27,377,0.0,1.0,-1.0,VENDE,CASH,-0.0009999390556332255,-0.013225760097546946,105520.24841308594,118043.92337799072,-0.03083484355716179
2022-01-28,378,0.5,0.0,0.5,COMPRA,LONG,0.004469434050937249,0.00993875932339372,105991.86420440674,119217.13352203369,-0.026503223805974266
2022-01-31,379,0.0,0.5,-0.5,VENDE,CASH,-0.0005000426262157243,0.009578369743270976,105938.86375427246,120359.03930664062,-0.02699001369055492
